competition,race_type,sex,host_nation,country,day,month,year,time,latitude,longitude,NOAA_stationid,station_location,station_distance,air_temp,dew_pt,wind_speed,adj_wind_speed,relative_humidity,clouds,diff_req_time,time_zone,solar_rad,heat_index,simp_wetbulb_globetemp,wetbulb_globetemp,world_record,standing_record,first_place,second_place,third_place,,,,,,,,,,,
Common Wealth,20k,Women,Gold Coast, Australia,8,4,2018,9:15:00,-28.002373,153.414598,94580099999,AS; GOLD COAST SEAWAY,7.9,23.9,18.8,6.7,2.8,73.2,6,75,10,177,24.3,26,22,01:24:38,1:32:46,1:32:50,1:34:18,1:36:08,,,,,,,,,,,
Olympic,20k,Men,Rome,Italy,2,9,1960,9:17:30,41.8933203,12.4829321,16239099999,IT; CIAMPINO,14.0,27.8,12.8,0.0,0.0,39.6,1,35,2,442,27.5,25.5,27.7,01:25:58,01:31:27,01:34:07,01:34:16,01:34:56,,,,,,,,,,,
Olympic,20k,Men,Tokyo,Japan,15,10,1964,9:17:30,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,17.8,11.1,3.6,1.5,64.9,4,25,9,544,17.3,19.2,17.9,01:25:58,01:34:07,01:29:34,01:31:13,01:31:59,,,,,,,,,,,
Olympic,20k,Men,Munich,Germany,31,8,1972,9:17:30,48.1371079,11.5753822,10971199999,GM; BAD TOLZ USA AF AND,41.2,15.0,8.0,6.7,2.8,63.0,4,25,2,376,14.2,16.7,13.7,01:25:19,01:29:34,01:26:42,01:26:55,01:27:17,,,,,,,,,,,
Olympic,20k,Men,Montreal,Canada,23,7,1976,9:17:30,45.4972159,-73.610364,72627094792,QC CA; MONTREAL DORVAL INTERNATIONAL AIRPORT,11.4,14.0,10.0,0.0,0.0,76.8,1,25,-4,580,13.5,16.7,21.6,01:23:40,01:26:42,01:24:41,01:25:14,01:25:29,,,,,,,,,,,
Olympic,20k,Men,Moscow,russia,24,7,1980,9:17:30,55.7504461,37.6174943,27612099999,RS; MOSKVA VDNH DOLGOPRUDNYJ,9.2,22.0,20.0,0.0,0.0,,8,35,3,147,,,,01:19:35,01:24:41,01:23:35,01:24:45,01:25:58,,,,,,,,,,,
Olympic,20k,Men,Seoul,South Korea,23,9,1988,9:17:30,37.5666791,126.978291,47108099999,KS; SEOUL CITY,1.0,23.0,10.9,3.1,1.3,46.5,2,35,9,518,22.6,22.1,20.7,01:19:08,01:23:35,01:19:57,01:20:00,01:20:14,,,,,,,,,,,
Olympic,20k,Men,Barcelona,Spain,31,7,1992,19:15:00,41.3828939,2.1774322,8181099999,SP; BARCELONA,12.6,26.0,24.0,0.0,0.0,88.8,8,5,2,69,27,30.4,25.7,01:18:13,01:19:57,01:21:45,01:22:25,01:23:11,,,,,,,,,,,
Olympic,20k,Men,Atlanta,USA,26,7,1996,9:17:30,33.7490987,-84.390184,72219599999,GA US; FULTON CO AIRPORT BROW,11.9,23.0,21.0,2.5,1.0,88.5,,13,-4,232,23.7,26.8,23.3,01:18:04,01:19:57,01:20:07,01:20:16,01:20:23,,,,,,,,,,,
Olympic,20k,Men,Athens,Greece,20,8,2004,9:00:00,37.9839412,23.7283052,16716099999,GR; ATHINAI,11.3,28.0,10.0,0.5,0.2,32.0,3,,3,384,27.2,24.6,24.7,01:17:21,01:19:57,01:19:40,01:19:45,01:20:02,,,,,,,,,,,
Olympic,20k,Men,Beijing,China,16,8,2008,9:00:00,39.906217,116.391275,54511099999,CH; BEIJING CAPITAL INTERNATIONAL AIRPORT,25.4,28.5,10.2,2.0,0.8,32.0,0,5,8,609,27.6,25,24.7,01:17:16,01:19:40,01:19:01,01:19:15,01:19:42,,,,,,,,,,,
Olympic,20k,Women,Athens,Greece,23,8,2004,9:00:00,37.9839412,23.7283052,16716099999,GR; ATHINAI,11.3,30.4,11.7,2.6,1.1,31.7,0,0,3,377,29.3,26.6,24.2,01:26:22,01:29:05,01:29:12,01:29:16,01:29:25,,,,,,,,,,,
Olympic,20k,Women,Beijing,China,21,8,2008,9:00:00,39.906217,116.391275,54511099999,CH; BEIJING CAPITAL INTERNATIONAL AIRPORT,25.4,21.4,18.4,2.0,0.8,83.1,7,0,8,421,21.8,24.4,22.7,01:25:41,01:29:05,01:26:31,01:27:07,01:27:12,,,,,,,,,,,
Olympic,20k,Men,Los Angeles,USA,3,8,1984,12:35:38,34.0536909,-118.24276,72295023174,CA US; LOS ANGELES INTERNATIONAL AIRPORT,18.6,19.4,15.0,0.0,0.0,75.7,5,25,-8,812,19.4,21.6,29.3,01:19:30,01:23:35,01:23:13,01:23:20,01:23:26,,,,,,,,,,,
World Championships,20k,Men,Roma,ITALY,30,8,1987,14:48:00,41.8933203,12.4829321,16235099999,IT; URBE,6.7,30.0,13.0,5.1,2.1,35.4,0,,2,834,29.2,26.9,26,01:19:12,1:20:49,1:20:45,1:21:07,1:21:24,,,,,,,,,,,
World Championships,20k,Men,Tokyo ,JAPAN,24,8,1991,8:30:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,23.7,16.2,5.1,2.1,62.9,4,30,9,644,23.8,24.6,23.1,01:18:13,1:20:45,1:19:37,1:19:46,1:20:22,,,,,,,,,,,
World Championships,20k,Men,Stuttgart,GERMANY,15,8,1993,17:50:00,48.7784485,9.1800132,10745099999,GM; SCHWABISCH HALL,58.0,23.0,11.4,2.6,1.1,48.0,1,,2,557,22.6,22.3,21.4,01:18:13,1:19:37,1:22:31,1:23:06,1:23:18,,,,,,,,,,,
World Championships,20k,Men,Goteborg,SWEDEN,6,8,1995,14:00:00,57.7072326,11.9670171,2512099999,SW; SAVE,9.4,25.0,16.0,6.7,2.8,57.4,3,10,2,717,25.1,25.3,23.6,01:18:04,1:19:37,1:19:59,1:20:23,1:20:48,,,,,,,,,,,
World Championships,20k,Men,Athens,GREECE,2,8,1997,19:20:00,37.9839412,23.7283052,16716099999,GR; ATHINAI,11.3,28.0,17.0,4.1,1.7,51.3,2,30,3,153,28.6,27.4,23.4,01:18:04,1:19:37,1:21:43,1:21:53,1:22:01,,,,,,,,,,,
World Championships,20k,Men,Sevilla,SPAIN,21,8,1999,18:45:00,37.3886303,-5.9953403,8391099999,SP; SEVILLA,9.6,35.0,16.0,5.1,2.1,32.4,0,15,2,0,35.2,30.9,25.8,01:17:46,1:19:37,1:23:34,1:24:19,1:24:31,,,,,,,,,,,
World Championships,20k,Men,Edmonton,Canada,12,8,2001,15:50:00,53.535411,-113.50799,71157099999,CA; EDMONTON MUNICIPAL CR10 ALTA,3.5,27.0,16.0,6.1,2.5,51.0,13,,-6,0,27.5,26.4,21.7,01:17:46,1:19:37,1:20:31,1:20:33,1:20:36,,,,,,,,,,,
World Championships,20k,Men,Edmonton,Canada,4,8,2001,15:50:00,53.535411,-113.50799,71157099999,CA; EDMONTON MUNICIPAL CR10 ALTA,3.5,22.0,12.0,1.7,0.7,53.1,0,,-6,0,21.6,21.9,17.3,01:17:46,1:19:37,1:20:31,1:20:33,1:20:36,,,,,,,,,,,
World Championships,20k,Men,Paris Saint-Denis,FRANCE,23,8,2003,8:30:00,48.8705131,2.3528928,7156099999,FR; PARIS MONTSOURIS,6.2,18.2,16.0,2.1,0.9,87.0,8,30,2,5,18.3,21.4,16.9,01:17:46,1:19:37,1:17:21,1:18:00,1:18:07,,,,,,,,,,,
World Championships,20k,Men,Helsinki ,FINLAND,6,8,2005,18:40:00,60.1674098,24.9425769,2988099999,FI; ISOSAARI,10.2,17.2,15.9,7.0,2.9,92.1,8,40,3,71,17.4,20.8,16.7,01:17:21,1:17:21,1:18:35,1:19:36,1:19:44,,,,,,,,,,,
World Championships,20k,Men,Osaka,JAPAN,26,8,2007,8:00:00,34.6198813,135.490357,47772099999,JA; OSAKA,7.5,33.8,20.2,3.1,1.3,45.1,1,0,9,802,36.5,32.4,31.2,01:17:21,1:17:21,1:22:20,1:22:40,1:22:40,,,,,,,,,,,
World Championships,20k,Men,Berlin,GERMANY,15,8,2009,13:00:00,52.5170365,13.3888599,10384099999,GM; TEMPELHOF,5.0,26.0,8.0,4.1,1.7,32.0,0,,2,743,25.5,22.9,22.3,01:17:16,1:17:21,1:19:06,1:19:22,1:19:50,,,,,,,,,,,
World Championships,20k,Men,Daegu,KOREA,28,8,2011,9:00:00,35.8713,128.6018,47143099999,KS; TAEGU ACC KOR AFB,1.9,27.8,20.3,4.1,1.7,63.8,4,0,9,665,29.6,29.1,27.2,01:17:16,1:17:21,1:20:38,1:20:54,1:21:17,,,,,,,,,,,
World Championships,20k,Men,Moskva ,RUSSIA,11,8,2013,17:00:00,55.7504461,37.6174943,27612099999,RS; MOSKVA VDNH DOLGOPRUDNYJ,9.2,19.4,18.8,0.0,0.0,96.3,8,60,3,96,19.9,23.5,20,01:17:16,1:17:21,1:21:09,1:21:21,1:22:05,,,,,,,,,,,
World Championships,20k,Men,Beijing,PROFCHINA,23,8,2015,8:30:00,39.8758649,116.2298249,,,,23.0,18.0,1.1,0.5,73.5,7,,8,442,23.3,25.1,24.1,01:16:36,1:17:21,1:19:14,1:19:29,1:19:57,,,,,,,,,,,
World Championships,20k,Men,London ,GREATBRITAIN,13,8,2017,14:20:00,51.5287718,-0.2416821,,,,21.0,6.0,3.6,1.5,37.7,0,,0,250,20.1,19.5,16.3,01:16:36,1:17:21,1:18:53,1:18:55,1:19:04,,,,,,,,,,,
World Championships,20k,Men,Doha,QATAR,4,10,2019,23:30:00,25.2856329,51.5264162,41168099999,QA; DOHA PORT,2.9,32.0,28.0,1.1,0.5,79.5,7,,3,0,44.2,36.9,29.8,01:16:36,1:17:21,1:26:34,1:26:49,1:27:00,,,,,,,,,,,
World Championships,20k,Women,Edmonton,Canada,9,8,2001,19:15:00,53.535411,-113.50799,71157099999,CA; EDMONTON MUNICIPAL CR10 ALTA,3.5,21.3,10.2,0.0,0.0,49.2,1,,-6,106,20.8,20.9,17.9,01:27:30,1:30:50,1:27:48,1:28:49,1:28:56,,,,,,,,,,,
World Championships,20k,Women,Paris Saint-Denis,FRANCE,24,8,2003,9:30:00,48.8705131,2.3528928,7156099999,FR; PARIS MONTSOURIS,6.2,24.2,15.9,4.1,1.7,59.9,3,30,2,177,24.2,24.8,21.1,01:26:22,1:27:48,1:26:52,1:27:34,1:28:10,,,,,,,,,,,
World Championships,20k,Women,Helsinki ,FINLAND,7,8,2005,11:35:00,60.1674098,24.9425769,2988099999,FI; ISOSAARI,10.2,18.2,16.0,4.0,1.7,87.0,8,25,3,161,18.3,21.4,17.8,01:26:22,1:26:52,1:25:41,1:27:05,1:28:44,,,,,,,,,,,
World Championships,20k,Women,Osaka,JAPAN,31,8,2007,8:00:00,34.6198813,135.490357,47772099999,JA; OSAKA,7.5,28.5,20.5,3.6,1.5,62.0,4,0,9,731,30.5,29.6,28.2,01:25:41,1:25:41,1:30:09,1:30:42,1:30:47,,,,,,,,,,,
World Championships,20k,Women,Berlin,GERMANY,16,8,2009,12:00:00,52.5170365,13.3888599,10384099999,GM; TEMPELHOF,5.0,30.0,10.0,5.7,2.3,29.0,0,,2,667,28.7,25.8,24.2,01:25:41,1:25:41,1:28:58,1:29:10,1:30:09,,,,,,,,,,,
World Championships,20k,Women,Daegu,KOREA,31,8,2011,9:00:00,35.8713,128.6018,47143099999,KS; TAEGU ACC KOR AFB,1.9,31.7,16.8,2.6,1.1,41.0,1,0,9,704,32,29.4,28.6,01:25:08,1:25:41,1:30:00,1:30:44,1:31:14,,,,,,,,,,,
World Championships,20k,Women,Moskva ,RUSSIA,13,8,2013,9:35:00,55.7504461,37.6174943,27612099999,RS; MOSKVA VDNH DOLGOPRUDNYJ,9.2,24.4,12.2,1.0,0.4,46.6,2,35,3,561,24.1,23.4,24.1,01:25:02,1:25:41,1:27:08,1:28:10,1:28:32,,,,,,,,,,,
World Championships,20k,Women,Beijing,PROFCHINA,28,8,2015,8:30:00,39.8758649,116.2298249,,,,25.0,16.0,1.9,0.8,57.4,3,,8,806,25.1,25.3,26.3,01:24:38,1:25:41,1:27:45,1:27:45,1:28:13,,,,,,,,,,,
World Championships,20k,Women,London ,GREATBRITAIN,13,8,2017,12:20:00,51.5287718,-0.2416821,,,,20.0,6.0,3.1,1.3,40.0,0,,0,561,19.1,19,17.8,01:24:38,1:25:41,1:26:18,1:26:19,1:26:36,,,,,,,,,,,
World Championships,20k,Women,Doha,QATAR,29,9,2019,23:59:00,25.2856329,51.5264162,41168099999,QA; DOHA PORT,2.9,33.0,27.0,1.1,0.5,70.9,5,,3,0,43.9,36.7,29.7,01:24:38,1:25:41,1:32:53,1:33:10,1:33:17,,,,,,,,,,,
World Cup,20k,Men,Mezidon-Canon,FRANCE,1,5,1999,16:00:00,49.0792011,-0.0705906,7027099999,FR; CARPIQUET,29.5,19.0,13.0,4.1,1.7,68.2,5,0,2,0,18.7,20.6,16.1,01:18:04,1:18,1:20:20,1:20:21,1:20:29,,,,,,,,,,,
World Cup,20k,Men,Torino,ITALY,12,10,2002,14:30:00,45.0677551,7.6824892,16061099999,IT; TORINO BRIC CROCE,5.5,18.0,7.0,0.0,0.0,48.6,2,25,2,597,17.1,18.1,23.2,01:17:22,1:18,1:21:26,1:21:50,1:22:01,,,,,,,,,,,
World Cup,20k,Men,Naumburg,GERMANY,2,5,2004,13:00:00,51.1525648,11.8099186,10555099999,GM; WEIMAR,39.2,12.0,11.0,5.7,2.3,93.6,9,,2,0,11.7,15.9,11.3,01:17:21,1:18,1:18:42,1:19:02,1:19:11,,,,,,,,,,,
World Cup,20k,Men,La Coruna,Spain,13,5,2006,18:30:00,43.3712091,-8.3958768,8001099999,SP; LA CORUNA,1.8,16.4,11.8,3.1,1.3,74.2,6,30,2,0,16,18.7,14.1,01:17:21,1:18:42,1:18:31,1:19:08,1:19:10,,,,,,,,,,,
World Cup,20k,Men,Cheboksary,RUSSIA,10,5,2008,13:00:00,56.1307195,47.2449597,27962299999,RS; CHEBOKSARY,7.8,16.0,-5.0,2.0,0.8,23.2,0,,3,755,14.3,14.7,15.4,01:17:16,1:18:31,1:18:15,1:18:21,1:18:34,,,,,,,,,,,
World Cup,20k,Men,Chihuahua,MEXICO,16,5,2010,10:10:00,28.5000001,-106,76225099999,MX; CHIHUAHUA CHIH.,,26.0,1.0,0.0,0.0,,0,,-6,,,,,01:17:16,1:18:15,1:22:35,1:22:46,1:22:54,,,,,,,,,,,
World Cup,20k,Men,Saransk,RUSSIA,12,5,2012,18:15:00,54.18671,45.18383,27760099999,RS; SARANSK,6.8,19.0,13.0,4.0,1.7,68.2,5,15,3,121,18.7,20.6,16.8,01:17:16,1:18:15,1:19:13,1:20:37,1:20:58,,,,,,,,,,,
World Cup,20k,Men,Taicang,CHINA,4,5,2014,10:10:00,31.4590371,121.126477,58362099999,CH; SHANGHAI,32.9,15.8,14.5,1.0,0.4,92.0,8,70,8,167,15.8,19.4,16.4,01:17:16,1:18:15,1:18:37,1:18:52,1:18:59,,,,,,,,,,,
World Cup,20k,Men,Roma,ITALY,7,5,2016,16:30:00,41.8933203,12.4829321,16235099999,IT; URBE,6.7,21.0,10.0,1.5,0.6,49.4,2,20,2,768,20.4,20.7,22.5,01:16:36,1:18:15,1:19:22,1:19:34,1:19:36,,,,,,,,,,,
World Cup,20k,Men,Taicang,CHINA,6,5,2018,10:10:00,31.4590371,121.126477,58362099999,CH; SHANGHAI,32.9,24.0,21.1,3.0,1.2,83.9,7,70,8,351,24.6,27.4,24.4,01:16:36,1:18:15,1:21:13,1:21:22,1:21:33,,,,,,,,,,,
World Cup,20k,Women,Torino,ITALY,12,10,2002,16:15:00,45.0677551,7.6824892,16061099999,IT; TORINO BRIC CROCE,5.5,17.0,7.0,0.0,0.0,51.8,2,45,2,490,16.1,17.5,20.9,01:26:22,1:27:32,1:28:55,1:28:57,1:28:59,,,,,,,,,,,
World Cup,20k,Women,Naumburg,GERMANY,1,5,2004,10:00:00,51.1525648,11.8099186,10555099999,GM; WEIMAR,39.2,19.0,10.0,5.1,2.1,55.9,2,,2,451,18.4,19.5,17.3,01:26:22,1:27:32,1:27:24,1:27:34,1:27:36,,,,,,,,,,,
World Cup,20k,Women,La Coruna,Spain,13,5,2006,16:30:00,43.3712091,-8.3958768,8001099999,SP; LA CORUNA,1.8,16.8,11.6,8.2,3.4,71.4,5,90,2,0,16.4,18.8,14.4,01:25:41,1:27:24,1:26:27,1:27:26,1:27:46,,,,,,,,,,,
World Cup,20k,Women,Cheboksary,RUSSIA,11,5,2008,13:00:00,56.1307195,47.2449597,27962299999,RS; CHEBOKSARY,7.8,20.0,-1.0,1.9,0.8,24.3,0,,3,758,18.7,17.5,18.5,01:25:41,1:26:27,1:25:42,1:26:29,1:28:17,,,,,,,,,,,
World Cup,20k,Women,Chihuahua,MEXICO,15,5,2010,18:00:00,28.5000001,-106,76225099999,MX; CHIHUAHUA CHIH.,16.9,29.2,0.4,5.0,2.1,15.6,0,0,-6,0,27.5,23,18.2,01:25:41,1:25:42,1:31:55,1:32:06,1:33:28,,,,,,,,,,,
World Cup,20k,Women,Saransk,RUSSIA,13,5,2012,13:20:00,54.18671,45.18383,27760099999,RS; SARANSK,6.8,28.1,10.4,8.0,3.3,33.2,0,80,3,773,27.3,24.8,23.3,01:25:08,1:25:42,1:27:38,1:29:10,1:29:55,,,,,,,,,,,
World Cup,20k,Women,Taicang,CHINA,3,5,2014,16:30:00,31.4590371,121.126477,58362099999,CH; SHANGHAI,32.9,16.1,8.1,3.0,1.2,59.1,3,90,8,0,15.3,17.3,12.5,01:25:02,1:25:42,1:26:31,1:26:58,1:27:02,,,,,,,,,,,
World Cup,20k,Women,Roma,ITALY,7,5,2016,18:15:00,41.8933203,12.4829321,16235099999,IT; URBE,6.7,21.0,10.0,1.5,0.6,49.4,2,85,2,496,20.4,20.7,20.3,01:24:38,1:25:42,1:26:17,1:26:49,1:27:18,,,,,,,,,,,
World Cup,20k,Women,Taicang,CHINA,5,5,2018,16:30:00,31.4590371,121.126477,58362099999,CH; SHANGHAI,32.9,21.6,19.3,6.0,2.5,86.8,8,90,8,0,22.1,25,20.3,01:24:38,1:25:42,1:26:38,1:27:06,1:27:22,,,,,,,,,,,
Olympic,20k,Men,Melbourne,Australia,28,11,1956,9:17:00,-37.814217,144.96316,94868099999,AS; MELBOURNE REGIONAL OFFICE,0.4,15.6,7.2,3.6,1.5,57.4,3,77,11,637,14.7,16.8,15.9,,,,,,,,,,,,,,,,
Olympic,20k,Men,Rio de janeiro,Brazil,12,8,2016,14:30:00,-22.911013,-43.209372,83755099999,BR; SANTOS DUMONT,4.7,19.0,16.0,1.5,0.6,82.8,7,30,-3,322,19.1,21.9,20,,,,,,,,,,,,,,,,
Olympic,20k,Men,London,UK,4,8,2012,17:00:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,20.0,12.3,5.6,2.3,61.2,3,0,0,332,19.7,20.9,18,,,,,,,,,,,,,,,,
Olympic,20k,Men,Sydney,Australia,22,9,2000,9:17:00,-33.854815,151.216453,94768099999,AS; SYDNEY OBSERVATORY HILL,1.6,18.4,14.5,3.6,1.5,78.0,6,43,11,360,18.3,20.9,18.5,,,,,,,,,,,,,,,,
World Championships,20k,Men,Helsinki,Finland,7,8,1983,8:30:00,60.1674098,24.9425769,2986099999,FI; KATAJALUOTO,7.6,19.8,8.7,3.1,1.3,48.8,2,30,2,445,19.1,19.6,17.8,,,,,,,,,,,,,,,,
Common Wealth,20k,Women,Manchester,England,28,7,2002,15:00:00,53.4794892,-2.2451148,3334099999,UK; MANCHESTER,14.1,23.4,12.9,2.6,1.1,51.7,2,0,0,621,23.1,23.1,22.5,,,,,,,,,,,,,,,,
Olympic,20k,Women,Rio de janeiro,Brazil,19,8,2016,14:30:00,-22.911013,-43.209372,83755099999,BR; SANTOS DUMONT,4.7,27.0,20.0,2.1,0.9,65.6,4,30,-3,594,28.5,28.4,27.2,,,,,,,,,,,,,,,,
Olympic,20k,Women,London,UK,11,8,2012,17:00:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,21.0,11.4,8.2,3.4,54.3,2,0,0,310,20.6,21.2,17.9,,,,,,,,,,,,,,,,
Olympic,20k,Women,Sydney,Australia,28,9,2000,10:45:00,-33.854815,151.216453,94768099999,AS; SYDNEY OBSERVATORY HILL,1.6,19.1,17.5,6.7,2.8,90.5,9,45,11,0,19.4,22.6,18.2,,,,,,,,,,,,,,,,
World Championships,20k,Women,Sevilla,SPAIN,27,8,1999,8:30:00,37.3886303,-5.9953403,8391099999,SP; SEVILLA,9.6,27.0,20.0,0.0,0.0,65.6,4,0,1,713,28.5,28.4,33.4,,,,,,,,,,,,,,,,
Common Wealth,3k,Men,Christchurch, New Zealand,26,1,1974,19:30:00,-43.530955,172.636645,93780099999,NZ; CHRISTCHURCH INTERNATIONAL,9.6,11.0,8.0,3.6,1.5,81.8,7,90,13,0,10.3,14.4,9.4,00:08:14,08:26.0,08:20.7,08:24.8,08:28.5,,,,,,,,,,,
Common Wealth,3k,Men,Edmonton, Canada,7,8,1978,19:30:00,53.535411,-113.50799,71879099999,CA; EDMONTON CITY CENTRE,4.2,21.0,10.0,8.2,3.4,49.4,1,30,-6,153,20.4,20.7,16.8,00:08:05,08:20.7,08:26.5,08:32.2,08:34.1,,,,,,,,,,,
Common Wealth,3k,Men,Edinburgh, Scotland,27,7,1986,19:30:00,55.9533456,-3.1883749,3160099999,UK; EDINBURGH,11.5,16.0,12.0,5.7,2.4,77.2,6,10,1,0,15.7,18.5,14,00:08:05,08:20.7,08:24.5,08:25.2,08:26.1,,,,,,,,,,,
Common Wealth,3k,Men,Auckland, New Zealand,28,1,1990,19:30:00,-36.852095,174.76318,93119099999,NZ; AUCKLAND INTERNATIONAL,17.5,21.8,19.3,5.1,2.1,85.7,8,30,13,0,22.3,25.1,20.4,00:08:05,08:20.7,08:20.6,08:24.3,08:26.5,,,,,,,,,,,
Common Wealth,3k,Men,Victoria, Canada,23,8,1994,19:30:00,48.4283182,-123.36495,71473599999,CA; VICTORIA HARBOUR,2.7,19.0,11.0,2.5,1.0,59.8,1,30,-7,198,18.5,19.9,16.7,00:08:02,08:20.6,08:15.0,08:15.3,08:23.3,,,,,,,,,,,
Common Wealth,3k,Men,Manchester, England,27,7,2002,19:30:00,53.4794892,-2.2451148,3334099999,UK; MANCHESTER,14.1,20.0,14.0,4.6,1.9,68.4,5,10,1,0,19.8,21.6,17.1,00:07:55,08:15.0,08:19.4,08:19.8,08:19.9,,,,,,,,,,,
Common Wealth,3k,Men,Melbourne, Australia,24,3,2006,19:30:00,-37.814217,144.96316,94868099999,AS; MELBOURNE REGIONAL OFFICE,0.4,17.1,13.6,0.0,0.0,79.9,7,30,10,0,17,19.8,14.6,00:07:54,08:15.0,08:18.2,08:19.4,08:19.8,,,,,,,,,,,
Common Wealth,3k,Men,Delhi, India,11,10,2010,19:30:00,28.6517178,77.2219388,42182099999,IN; SAFDARJUNG,7.6,24.4,20.7,1.0,0.4,79.9,7,90,5.5,0,25,27.4,22.3,00:07:54,08:15.0,08:16.4,08:16.5,08:19.7,,,,,,,,,,,
Common Wealth,3k,Men,Glasgow, Scotland,1,8,2014,19:30:00,55.8609825,-4.2488787,3140099999,UK; GLASGOW,11.6,17.0,11.0,2.6,1.1,67.8,5,10,1,0,16.5,18.7,14.1,00:07:54,08:15.0,08:10.4,08:12.7,08:19.7,,,,,,,,,,,
Common Wealth,3k,Men,Gold Coast, Australia,13,4,2018,19:30:00,-28.002373,153.414598,94580099999,AS; GOLD COAST SEAWAY,7.9,20.8,20.1,2.6,1.1,95.8,8,30,10,0,21.4,25,20.2,00:07:54,08:10.4,08:10.1,08:10.6,08:12.2,,,,,,,,,,,
Common Wealth,3k,Women,Delhi, India,9,10,2010,19:30:00,28.6517178,77.2219388,42182099999,IN; SAFDARJUNG,7.6,26.8,20.7,0.0,0.0,69.3,5,90,5.5,0,28.5,28.7,23.5,00:08:59,09:19.5,09:41.0,09:41.5,09:52.5,,,,,,,,,,,
Common Wealth,3k,Women,Glasgow, Scotland,30,7,2014,19:30:00,55.8609825,-4.2488787,3140099999,UK; GLASGOW,11.6,15.0,13.0,5.7,2.4,87.9,8,10,1,0,14.9,18.3,13.9,00:08:59,09:19.5,09:31.0,09:31.3,09:33.3,,,,,,,,,,,
Common Wealth,3k,Women,Gold Coast, Australia,11,4,2018,19:45:00,-28.002373,153.414598,94580099999,AS; GOLD COAST SEAWAY,7.9,23.3,15.4,5.1,2.1,61.2,3,15,10,0,23.3,24,19.4,00:08:53,09:19.5,09:21.0,09:22.6,09:25.7,,,,,,,,,,,
Diamond League,3k,Men,RABAT,MOROCCO,22,5,2016,17:33:00,34.022405,-6.834543,60135099999,MO; SALE,8.3,21.0,15.0,5.7,2.4,68.6,5,3,1,0,20.9,22.6,18.1,00:07:54,00:07:54,00:08:03,00:08:04,00:08:12,,,,,,,,,,,
Diamond League,3k,Men,brussels,belgium,9,9,2016,21:30:00,50.8436709,4.36743669,6447099999,BE; UCCLE,5.0,18.0,12.0,1.7,0.7,68.0,5,30,2,306,17.6,19.7,17.5,00:07:54,00:07:54,00:08:04,00:08:04,00:08:08,,,,,,,,,,,
Diamond League,3k,Men,ROME,ITALY,8,6,2017,20:15:00,41.8933203,12.4829321,16235099999,IT; URBE,6.7,24.0,13.0,1.9,0.8,50.2,1,,2,173,23.8,23.4,20.1,00:07:54,00:07:54,00:08:05,00:08:05,00:08:08,,,,,,,,,,,
Diamond League,3k,Men,stockholm,SWEDEN,18,6,2017,16:52:00,59.3251172,18.0710935,2484099999,SW; STOCKHOLM OBSERVATORIET,2.8,25.0,12.0,8.6,3.6,44.3,0,8,2,639,24.7,23.6,21.6,00:07:54,00:07:54,00:08:15,00:08:18,00:08:22,,,,,,,,,,,
Diamond League,3k,Men,RABAT,MOROCCO,16,7,2017,20:20:00,34.022405,-6.834543,60135099999,MO; SALE,8.3,24.0,20.0,1.0,0.4,78.4,7,10,1,0,24.5,26.7,21.7,00:07:54,00:07:54,00:08:05,00:08:11,00:08:12,,,,,,,,,,,
Diamond League,3k,Men,LONDON,UK,8,8,2017,21:10:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,15.0,11.0,5.3,2.2,77.0,6,10,1,0,14.6,17.6,13,00:07:54,00:07:54,00:08:14,00:08:14,00:08:16,,,,,,,,,,,
Diamond League,3k,Men,brussels,belgium,1,9,2017,21:00:00,50.8436709,4.36743669,6447099999,BE; UCCLE,5.0,11.9,10.9,1.0,0.4,93.6,8,0,2,1,11.6,15.8,10.8,00:07:54,00:07:54,00:08:05,00:08:05,00:08:12,,,,,,,,,,,
Diamond League,3k,Men,EUGENE,US,26,5,2018,13:26:00,44.0505054,-123.09505,72693024221,OR US; EUGENE MAHLON SWEET FIELD,13.2,7.2,6.1,0.0,0.0,92.7,9,28,-7,0,6.4,11.7,5.2,00:07:54,00:07:54,00:08:09,00:08:12,00:08:12,,,,,,,,,,,
Diamond League,3k,Men,RABAT,MOROCCO,13,7,2018,21:46:00,34.022405,-6.834543,60135099999,MO; SALE,8.3,20.0,15.0,2.1,0.9,73.0,6,14,1,0,20,22,17.4,00:07:54,00:07:54,00:08:06,00:08:07,00:08:10,,,,,,,,,,,
Diamond League,3k,Men,birmingham,UK,18,8,2018,14:33:00,52.4796992,-1.9026911,3534099999,UK; BIRMINGHAM,10.9,22.0,14.0,5.1,2.1,60.5,3,13,1,165,21.8,22.7,19,00:07:54,00:07:54,00:08:14,00:08:15,00:08:16,,,,,,,,,,,
Diamond League,3k,Men,ZURICH,switzerland,30,8,2018,20:24:00,47.3744489,8.5410422,6660099999,SZ; ZUERICH FLUNTERN,2.2,15.7,11.7,0.5,0.2,77.1,6,24,2,34,15.3,18.2,13.7,00:07:54,00:07:54,00:08:10,00:08:10,00:08:13,,,,,,,,,,,
